,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
29,-3,5,-2,3,14,1,0,1,0,0,9,0,0,0,0,40,0,60,15,21,14,0,SLW
0,2,0,7,4,3,10,0,0,0,3,1,8,0,0,0,0,0,0,118,94,112,0,SLW
1,-12,-2,-8,7,18,15,2,3,3,0,9,1,0,0,0,51,2,51,430,432,52,0,SLW
2,-9,-5,-5,6,18,10,1,2,1,0,9,0,0,0,0,38,2,24,23,27,62,0,SLW
3,-14,0,-9,6,18,16,2,3,3,-1,9,0,0,0,0,47,4,59,436,187,163,0,SLW
4,-13,-1,-6,4,18,17,2,4,4,-1,9,1,0,0,0,64,2,74,413,655,594,0,SLW
5,-13,-1,-9,5,18,17,2,3,3,-1,9,0,0,0,0,67,2,91,20,448,721,0,SLW
6,-12,0,-8,8,18,16,2,4,3,-1,9,0,0,0,0,50,6,81,28,22,379,0,SLW
7,-11,0,-8,4,18,17,2,4,4,-1,9,1,0,0,0,58,8,72,21,411,699,0,SLW
8,-12,0,-9,3,18,16,2,4,4,-1,9,0,0,0,0,53,0,74,231,220,174,0,SLW
9,-13,-1,-8,5,18,17,3,4,4,-1,9,1,0,0,0,61,4,83,27,201,50,0,SLW
10,-11,0,-8,3,18,16,2,4,4,-1,9,1,0,0,0,63,2,78,23,21,252,0,SLW
11,-11,0,-7,6,18,18,2,4,4,-1,9,1,0,0,0,60,2,83,24,224,57,0,SLW
12,-9,-1,-9,7,19,16,2,4,3,0,9,1,0,0,0,69,2,55,435,223,28,0,SLW
13,-12,-1,-10,11,19,16,3,4,4,0,9,1,0,0,0,63,4,63,240,157,256,0,SLW
14,-9,-1,-8,6,19,15,2,4,3,0,9,2,0,0,0,64,8,66,254,95,275,0,SLW
15,-14,-2,-12,5,19,16,3,3,3,-1,9,1,0,0,0,60,4,78,96,53,404,0,SLW
16,-14,-8,-10,5,19,17,3,5,4,-1,9,0,0,0,0,57,8,67,761,50,631,0,SLW
17,-13,-1,-11,7,19,16,3,4,4,-1,9,0,0,0,0,62,8,70,413,152,369,0,SLW
18,-15,-3,-10,5,18,16,2,4,3,-1,9,1,0,0,0,48,6,62,359,354,512,0,SLW
19,-8,-5,-4,9,15,16,2,4,3,0,7,2,0,0,0,19,11,28,100,155,139,0,SLW
20,0,-5,4,8,3,12,1,0,0,3,0,8,0,0,0,2,14,0,19,52,144,0,SLW
21,-1,-2,6,5,1,11,0,0,0,3,0,9,0,0,0,1,15,0,83,13,60,0,SLW
22,-10,-2,-5,4,19,14,1,3,3,-2,8,2,0,0,0,10,4,32,22,246,26,0,SLW
23,-3,9,0,-1,9,0,0,0,0,-2,9,0,0,0,0,0,0,50,34,234,410,0,SLW
24,-2,9,0,-2,9,0,0,0,0,-2,9,0,0,0,0,0,0,97,621,16,11,0,SLW
25,-2,9,0,-2,9,0,0,0,0,-2,9,0,0,0,0,0,0,81,555,104,147,0,SLW
26,-2,9,0,-2,9,0,0,0,0,-2,9,0,0,0,0,0,0,81,707,641,35,0,SLW
27,-2,9,0,-2,9,0,0,0,0,-2,9,0,0,0,0,0,0,54,10,389,291,0,SLW
28,-3,9,0,-1,9,0,0,0,0,-2,9,0,0,0,0,0,0,26,104,60,825,0,SLW
29,-2,9,0,-2,9,0,0,0,0,-2,9,0,0,0,0,0,0,6,30,11,514,0,SLW
0,-8,0,-4,5,18,12,1,3,3,0,3,7,0,0,0,10,2,7,136,249,290,0,SLW
1,-7,1,-4,6,18,9,2,3,2,0,9,1,0,0,0,42,0,65,25,485,445,0,SLW
2,-2,8,-1,1,10,2,0,0,0,0,9,0,0,0,0,1,0,32,95,12,245,0,SLW
3,-5,7,0,0,10,4,0,0,0,0,9,0,0,0,0,4,0,14,327,16,583,0,SLW
4,-7,0,-4,5,18,11,2,3,2,0,9,1,0,0,0,47,0,82,490,421,416,0,SLW
5,-7,0,-5,6,18,11,2,3,2,0,9,1,0,0,0,53,0,80,686,210,499,0,SLW
6,-8,0,-4,7,18,11,2,3,2,0,9,1,0,0,0,44,0,83,416,20,191,0,SLW
7,-7,0,-4,5,18,11,2,3,2,0,9,1,0,0,0,40,0,73,187,232,400,0,SLW
8,-6,0,-5,7,18,10,2,3,2,0,9,1,0,0,0,41,2,65,461,22,620,0,SLW
9,-6,1,-4,5,18,11,2,3,2,0,9,1,0,0,0,46,0,75,992,470,683,0,SLW
10,-7,1,-4,5,18,12,2,3,2,0,9,1,0,0,0,38,0,63,28,1062,307,0,SLW
11,-7,0,-5,6,18,10,2,3,2,0,9,1,0,0,0,41,2,80,462,888,413,0,SLW
12,-8,0,-4,6,18,11,2,3,2,0,9,1,0,0,0,36,0,74,28,33,419,0,SLW
13,-7,0,-4,7,18,11,2,3,2,0,9,0,0,0,0,41,2,76,872,416,419,0,SLW
14,-7,1,-5,5,18,12,2,3,2,0,9,0,0,0,0,40,0,74,645,255,822,0,SLW
15,-6,0,-6,6,18,11,1,3,2,0,9,2,0,0,0,57,2,42,132,881,180,0,SLW
16,-7,-1,-7,7,18,11,2,3,2,0,9,1,0,0,0,59,4,58,20,451,195,0,SLW
17,-7,2,-6,5,18,11,2,3,2,0,9,1,0,0,0,57,0,56,477,392,430,0,SLW
18,-7,0,-4,5,18,10,2,3,2,0,9,1,0,0,0,48,4,77,118,23,26,0,SLW
19,-7,0,-7,7,18,11,2,3,2,0,9,1,0,0,0,51,2,75,469,210,25,0,SLW
20,-7,-1,-7,6,19,11,2,4,2,0,9,1,0,0,0,43,2,68,777,1113,917,0,SLW
21,-8,0,-6,7,18,11,2,3,2,0,9,1,0,0,0,39,2,75,658,192,535,0,SLW
22,-6,0,-3,5,18,4,1,1,0,-1,9,0,0,0,0,12,0,24,74,58,15,0,SLW
23,-7,-4,4,6,10,11,2,2,1,0,0,8,0,0,0,21,9,0,470,110,577,0,SLW
24,0,-2,8,1,0,10,0,0,0,0,-1,9,0,0,0,46,0,0,782,338,564,0,SLW
25,-1,-2,6,1,0,11,0,0,0,0,-1,9,0,0,0,18,2,0,427,246,16,0,SLW
26,-7,-6,-3,3,18,16,2,4,3,0,1,7,0,0,0,30,3,5,75,314,492,0,SLW
27,-4,2,0,2,16,8,0,0,1,-1,9,0,0,0,0,7,0,19,65,22,294,0,SLW
28,-1,9,-1,0,10,0,0,0,0,-1,9,0,0,0,0,0,0,5,599,8,1145,0,SLW
29,-1,9,-1,0,10,0,0,0,0,0,9,0,0,0,0,2,0,0,957,13,1014,0,SLW
0,3,-3,7,4,-3,8,0,0,0,4,-3,7,0,0,0,0,0,0,51,846,1133,0,SLW
1,-10,-18,-8,8,0,12,3,4,4,-1,-8,0,0,0,0,35,0,56,24,25,372,0,SLW
2,-8,-18,-5,3,-1,9,1,1,1,-2,-9,-1,0,0,0,8,0,13,24,22,49,0,SLW
3,-11,-17,-9,4,-1,10,1,1,1,-2,-9,-1,0,0,0,6,0,10,22,37,49,0,SLW
4,-11,-18,-9,9,1,15,2,5,3,-2,-9,0,0,0,0,58,10,59,476,225,170,0,SLW
5,-9,-18,-10,8,0,16,2,5,3,-2,-9,0,0,0,0,54,10,62,679,225,64,0,SLW
6,-10,-18,-10,7,1,15,2,5,3,-1,-9,0,0,0,0,56,6,71,64,422,470,0,SLW
7,-10,-18,-9,8,0,15,2,5,3,-1,-9,0,0,0,0,58,11,68,388,853,165,0,SLW
8,-9,-18,-8,8,0,15,2,4,3,-1,-9,0,0,0,0,56,4,59,480,396,246,0,SLW
9,-10,-18,-8,8,0,15,2,4,3,-1,-9,0,0,0,0,54,2,54,69,225,372,0,SLW
10,-9,-18,-8,8,0,15,2,4,3,-1,-9,0,0,0,0,58,10,51,700,864,250,0,SLW
11,-9,-18,-8,10,0,15,2,5,3,-1,-9,0,0,0,0,58,8,55,148,816,171,0,SLW
12,-8,-18,-7,7,0,15,2,4,3,-1,-9,0,0,0,0,52,4,55,151,230,254,0,SLW
13,-11,-18,-8,8,1,14,2,4,3,-1,-9,0,0,0,0,69,4,76,131,419,139,0,SLW
14,-13,-19,-9,5,3,15,2,5,3,-1,-9,0,0,0,0,64,10,67,28,58,31,0,SLW
15,-9,-19,-11,8,0,14,2,4,3,-1,-9,0,0,0,0,60,0,62,608,700,388,0,SLW
16,-9,-18,-11,7,0,15,2,4,3,-1,-9,0,0,0,0,51,0,57,689,474,277,0,SLW
17,-10,-19,-10,8,5,15,3,5,3,-1,-9,0,0,0,0,57,14,60,274,43,245,0,SLW
18,-12,-19,-9,9,2,15,2,5,3,-1,-9,0,0,0,0,70,10,65,278,367,42,0,SLW
19,-9,-13,-5,3,-4,6,1,0,1,-2,-9,0,0,0,0,15,0,15,983,1065,16,0,SLW
20,-7,-19,-8,11,10,13,2,4,3,2,-2,7,0,0,0,34,20,12,142,371,389,0,SLW
21,3,-1,8,3,0,8,0,0,0,3,-1,8,0,0,0,0,0,0,549,24,408,0,SLW
22,3,-1,8,4,0,9,0,0,0,3,-1,8,0,0,0,0,0,0,38,35,81,0,SLW
23,-10,-18,-9,8,7,11,3,4,3,0,-7,1,0,0,0,19,6,21,42,309,281,0,SLW
24,-2,-9,-1,-1,-9,-1,0,0,0,-2,-9,-1,0,0,0,0,0,0,1111,16,349,0,SLW
25,-2,-9,-1,-2,-9,-1,0,0,0,-2,-9,-1,0,0,0,0,0,0,63,19,702,0,SLW
26,-2,-9,-1,-2,-9,-1,0,0,0,-2,-9,-1,0,0,0,0,0,0,1070,187,1075,0,SLW
27,-2,-9,-1,-2,-9,-1,0,0,0,-2,-9,-1,0,0,0,0,0,0,543,622,557,0,SLW
28,-2,-9,-1,-1,-9,-1,0,0,0,-2,-9,-1,0,0,0,0,0,0,32,14,712,0,SLW
29,-2,-9,-1,-2,-9,-1,0,0,0,-2,-9,-1,0,0,0,0,0,0,242,497,544,0,SLW
0,4,3,5,6,5,6,0,0,0,5,4,6,0,0,0,0,0,0,743,1029,40,0,SLW
1,0,4,-4,6,15,7,1,2,2,4,6,4,0,0,0,8,0,15,400,522,349,0,SLW
2,-1,4,-3,5,16,5,1,1,1,2,9,0,0,0,0,14,0,44,293,423,125,0,SLW
3,0,6,-1,5,13,5,0,0,1,2,9,0,0,0,0,2,0,26,71,56,209,0,SLW
4,-1,5,-4,5,16,7,1,2,2,2,9,0,0,0,0,18,0,52,41,229,126,0,SLW
5,-1,4,-4,5,16,6,1,2,2,2,9,0,0,0,0,22,0,48,247,47,335,0,SLW
6,-1,5,-5,6,17,6,1,2,2,2,9,0,0,0,0,10,0,54,421,556,703,0,SLW
7,0,4,-5,6,16,6,1,2,2,2,9,0,0,0,0,22,0,57,35,889,295,0,SLW
8,0,4,-4,6,17,6,1,2,2,2,9,0,0,0,0,14,0,50,444,405,121,0,SLW
9,-1,5,-4,6,15,6,1,2,2,2,9,0,0,0,0,14,0,48,279,812,561,0,SLW
10,0,5,-5,6,16,6,1,2,2,3,9,0,0,0,0,12,0,55,620,172,931,0,SLW
11,0,5,-4,6,15,6,1,2,2,2,9,0,0,0,0,20,0,52,268,274,544,0,SLW
12,0,5,-4,6,15,6,1,2,2,3,9,0,0,0,0,8,0,49,485,152,516,0,SLW
13,0,5,-5,8,15,6,1,2,2,3,9,0,0,0,0,16,0,53,750,389,124,0,SLW
14,0,2,-4,8,18,6,1,2,2,3,9,0,0,0,0,8,0,41,1162,57,94,0,SLW
15,0,3,-5,8,18,6,1,3,1,3,9,0,0,0,0,4,0,46,748,153,364,0,SLW
16,-1,4,-5,9,17,5,1,3,1,3,9,1,0,0,0,4,0,42,93,716,175,0,SLW
17,0,5,-5,7,17,7,1,2,2,3,9,0,0,0,0,10,0,55,131,781,330,0,SLW
18,-1,3,-5,8,18,5,1,2,2,3,9,0,0,0,0,6,0,45,762,33,89,0,SLW
19,0,2,-6,8,18,7,2,3,2,3,9,0,0,0,0,12,0,56,457,39,121,0,SLW
20,-1,4,-6,7,17,6,1,2,1,3,9,0,0,0,0,14,0,48,367,244,89,0,SLW
21,-2,0,-3,7,14,11,1,3,3,3,6,4,0,0,0,6,0,10,146,410,303,0,SLW
22,4,1,7,5,4,8,0,0,0,4,3,7,0,0,0,0,0,0,28,112,981,0,SLW
23,4,2,6,5,4,8,0,0,0,5,3,7,0,0,0,0,0,0,277,1165,99,0,SLW
24,3,2,5,6,5,7,0,0,0,5,4,6,0,0,0,0,0,0,49,36,44,0,SLW
25,4,1,5,6,5,8,0,0,0,5,3,7,0,0,0,0,0,0,60,12,15,0,SLW
26,0,1,-4,5,14,8,1,1,2,3,8,1,0,0,0,4,0,16,264,686,280,0,SLW
27,3,8,0,4,9,1,0,0,0,4,8,0,0,0,0,0,0,2,217,188,556,0,SLW
28,4,8,0,4,9,0,0,0,0,4,8,0,0,0,0,0,0,0,979,149,450,0,SLW
29,4,8,0,4,9,0,0,0,0,4,8,0,0,0,0,0,0,0,588,28,331,0,SLW
0,6,1,6,6,2,7,0,0,0,6,1,6,0,0,0,0,0,0,374,82,116,0,SLW
1,-3,1,-5,13,18,10,2,4,3,4,6,2,0,0,0,16,0,20,23,650,53,0,SLW
2,-4,2,-6,12,18,7,1,2,1,1,9,0,0,0,0,22,0,32,146,18,49,0,SLW
3,0,8,-3,5,10,1,0,0,0,1,9,0,0,0,0,2,0,2,23,87,37,0,SLW
4,-3,1,-5,16,18,12,3,3,2,2,9,0,0,0,0,44,0,56,270,198,63,0,SLW
5,-3,1,-5,15,18,11,3,3,2,2,9,0,0,0,0,46,0,61,424,400,462,0,SLW
6,-4,2,-6,16,18,10,3,3,2,2,9,0,0,0,0,44,0,65,142,53,877,0,SLW
7,-3,1,-5,15,18,12,3,4,2,2,9,0,0,0,0,46,0,76,40,296,675,0,SLW
8,-4,3,-5,14,18,11,3,3,2,2,9,0,0,0,0,44,0,77,242,778,876,0,SLW
9,-6,1,-6,14,18,12,3,3,2,2,9,0,0,0,0,42,0,67,67,230,51,0,SLW
10,-3,0,-5,15,18,12,3,4,2,2,9,0,0,0,0,46,0,75,174,825,47,0,SLW
11,-4,0,-6,16,18,11,3,4,2,2,9,0,0,0,0,48,0,70,66,432,63,0,SLW
12,-5,1,-5,15,18,10,3,3,2,2,9,0,0,0,0,43,0,77,896,228,594,0,SLW
13,-4,3,-5,13,18,8,2,3,2,2,9,0,0,0,0,37,0,49,519,20,1066,0,SLW
14,-4,0,-5,13,19,9,2,3,2,3,9,0,0,0,0,20,0,72,206,48,17,0,SLW
15,-1,1,-4,12,18,8,2,3,2,3,9,0,0,0,0,18,0,67,261,55,411,0,SLW
16,-3,0,-6,15,19,10,3,3,2,2,9,0,0,0,0,38,0,59,670,39,47,0,SLW
17,-3,2,-6,13,18,9,2,3,2,2,9,0,0,0,0,36,0,50,36,56,190,0,SLW
18,-5,0,-7,13,19,10,3,3,2,2,9,0,0,0,0,38,0,58,685,44,74,0,SLW
19,-4,1,-5,15,18,11,3,3,2,2,9,0,0,0,0,35,0,58,182,434,401,0,SLW
20,-3,2,-4,14,17,9,2,2,1,1,9,0,0,0,0,15,0,24,43,288,50,0,SLW
21,-1,-5,-2,12,16,10,2,5,3,4,6,1,0,0,0,4,5,5,121,767,195,0,SLW
22,6,-3,4,8,0,6,0,0,0,7,-2,5,0,0,0,0,0,0,14,42,35,0,SLW
23,7,-2,5,7,-1,5,0,0,0,7,-2,5,0,0,0,0,0,0,739,11,293,0,SLW
24,-2,-2,-3,10,17,9,2,5,3,4,4,3,0,0,0,8,7,9,516,542,334,0,SLW
25,-1,5,-2,4,13,4,0,0,1,1,9,0,0,0,0,6,0,10,214,31,85,0,SLW
26,1,8,-1,3,9,0,0,0,0,2,9,0,0,0,0,0,0,2,1000,1051,6,0,SLW
27,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,310,99,350,0,SLW
28,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,896,53,882,0,SLW
29,1,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,637,668,853,0,SLW
0,3,-1,7,3,-1,9,0,0,0,3,-1,8,0,0,0,0,0,0,861,51,74,0,SLW
1,1,-16,-4,10,0,10,0,3,3,4,-4,5,0,0,0,0,0,15,13,368,370,0,SLW
2,-1,-17,-12,10,0,9,1,2,2,4,-8,0,0,0,0,2,0,48,120,21,23,0,SLW
3,0,-16,-12,11,0,8,2,2,2,4,-8,0,0,0,0,2,0,37,464,19,22,0,SLW
4,0,-17,-8,10,0,7,2,3,2,5,-8,0,0,0,0,0,0,65,421,383,42,0,SLW
5,-1,-18,-10,12,0,7,2,4,3,4,-8,0,0,0,0,12,8,81,17,574,819,0,SLW
6,0,-18,-10,11,0,7,2,4,3,4,-8,0,0,0,0,4,2,77,216,22,161,0,SLW
7,-2,-18,-10,13,0,7,2,5,3,4,-8,0,0,0,0,14,10,75,22,24,434,0,SLW
8,0,-18,-10,12,1,8,2,4,3,4,-8,0,0,0,0,16,6,77,973,24,945,0,SLW
9,-1,-18,-10,10,1,8,2,4,3,4,-8,0,0,0,0,14,6,82,209,574,631,0,SLW
10,-1,-18,-11,10,0,7,2,4,3,4,-8,0,0,0,0,12,0,81,599,23,162,0,SLW
11,-1,-18,-10,12,1,7,2,4,3,4,-8,0,0,0,0,14,6,85,22,183,42,0,SLW
12,-1,-18,-10,10,0,7,2,4,3,4,-8,0,0,0,0,22,2,75,23,417,796,0,SLW
13,-2,-19,-11,11,1,11,2,4,3,3,-8,0,0,0,0,18,3,80,92,52,497,0,SLW
14,-1,-19,-7,12,2,9,2,4,2,3,-8,1,0,0,0,22,5,49,555,131,459,0,SLW
15,-4,-19,-6,16,1,12,2,4,2,4,-8,1,0,0,0,12,8,69,740,758,91,0,SLW
16,0,-17,-10,10,0,7,2,4,3,4,-8,0,0,0,0,12,4,78,201,350,1021,0,SLW
17,0,-18,-9,10,1,7,2,4,3,4,-8,0,0,0,0,22,6,72,151,149,929,0,SLW
18,-5,-19,-14,11,3,9,2,5,3,3,-8,0,0,0,0,44,26,89,570,280,43,0,SLW
19,-2,-18,-10,11,3,8,2,5,3,3,-8,0,0,0,0,46,26,87,202,152,235,0,SLW
20,-4,-19,-11,14,9,11,2,5,3,3,-8,0,0,0,0,40,22,77,25,94,26,0,SLW
21,0,-13,-1,6,-4,6,0,0,1,3,-8,0,0,0,0,0,0,20,170,26,247,0,SLW
22,-1,-13,-5,7,4,11,1,4,3,3,-3,5,0,0,0,10,7,21,592,583,355,0,SLW
23,1,1,9,2,1,9,0,0,0,2,1,9,0,0,0,0,0,0,70,545,86,0,SLW
24,0,-7,2,9,4,9,1,2,1,3,0,8,0,0,0,0,1,0,311,438,528,0,SLW
25,0,-14,-3,8,-3,4,1,1,1,4,-8,0,0,0,0,2,0,44,18,18,208,0,SLW
26,3,-9,-1,5,-8,0,0,0,0,4,-8,0,0,0,0,0,0,1,164,233,159,0,SLW
27,3,-9,0,4,-8,0,0,0,0,4,-8,0,0,0,0,0,0,0,123,131,660,0,SLW
28,3,-9,-1,4,-8,0,0,0,0,4,-8,0,0,0,0,0,0,0,1109,18,712,0,SLW
29,3,-9,0,4,-8,0,0,0,0,4,-8,0,0,0,0,0,0,0,23,433,526,0,SLW
0,3,1,8,3,1,8,0,0,0,3,1,8,0,0,0,0,0,0,865,243,40,0,SLW
1,-6,0,-9,6,18,10,2,4,4,0,7,3,0,0,0,30,2,25,217,874,851,0,SLW
2,-6,-1,-9,7,19,8,1,2,2,0,9,0,0,0,0,39,2,38,29,226,274,0,SLW
3,-5,3,-8,7,17,8,1,1,1,0,9,0,0,0,0,29,0,27,20,19,45,0,SLW
4,-6,0,-11,10,19,9,2,3,3,0,9,0,0,0,0,62,2,78,491,698,438,0,SLW
5,-7,-2,-11,9,19,9,2,4,3,0,9,0,0,0,0,60,12,71,653,235,860,0,SLW
6,-6,-2,-10,7,19,10,2,3,3,0,9,0,0,0,0,62,8,69,257,24,46,0,SLW
7,-8,-4,-10,8,19,11,2,4,3,0,9,0,0,0,0,64,10,66,244,24,396,0,SLW
8,-7,-2,-9,9,19,10,2,4,3,0,9,0,0,0,0,59,12,72,476,430,714,0,SLW
9,-7,0,-10,9,18,11,2,3,3,0,9,0,0,0,0,58,8,64,204,685,42,0,SLW
10,-8,-2,-10,8,18,9,2,3,3,0,9,0,0,0,0,64,8,70,889,461,654,0,SLW
11,-8,-2,-9,9,19,9,2,4,3,0,9,0,0,0,0,67,12,73,30,23,185,0,SLW
12,-7,-3,-10,7,18,9,2,4,3,0,9,0,0,0,0,62,8,72,198,231,261,0,SLW
13,-9,-3,-9,8,18,10,2,3,3,0,9,0,0,0,0,64,6,68,30,25,269,0,SLW
14,-7,-1,-9,7,19,10,2,4,3,0,9,0,0,0,0,74,4,62,1076,672,187,0,SLW
15,-8,0,-7,6,19,10,1,3,2,0,9,1,0,0,0,60,0,57,889,729,434,0,SLW
16,-8,0,-8,4,19,8,1,4,2,0,9,1,0,0,0,75,0,55,34,755,25,0,SLW
17,-8,-3,-11,9,19,9,2,4,3,0,9,0,0,0,0,69,12,68,1166,696,204,0,SLW
18,-10,-2,-11,8,19,9,2,3,3,0,9,0,0,0,0,67,8,72,461,23,509,0,SLW
19,-14,-4,-9,8,19,11,2,4,3,0,9,0,0,0,0,70,8,62,620,96,22,0,SLW
20,-9,-4,-13,7,19,11,2,4,4,0,9,0,0,0,0,69,12,61,186,113,592,0,SLW
21,-8,6,-3,1,13,3,1,0,1,-1,9,0,0,0,0,15,0,11,1109,50,1117,0,SLW
22,-16,-4,-12,6,19,11,2,5,4,2,2,6,0,0,0,18,5,6,183,218,158,0,SLW
23,3,-1,8,3,-1,9,0,0,0,3,-1,8,0,0,0,0,0,0,497,737,11,0,SLW
24,-6,-3,-4,4,16,10,2,5,3,0,3,6,0,0,0,16,1,10,694,314,299,0,SLW
25,-8,7,-2,3,13,4,1,0,0,-1,9,0,0,0,0,11,0,13,27,13,199,0,SLW
26,-1,9,-1,0,10,0,0,0,0,-1,9,0,0,0,0,0,0,0,343,509,97,0,SLW
27,-1,9,0,0,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,73,979,665,0,SLW
28,-1,9,0,0,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,25,1057,1113,0,SLW
29,-1,9,-1,0,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,17,191,487,0,SLW
0,4,0,7,6,1,9,0,0,0,5,0,7,0,0,0,0,3,0,7,30,59,0,SLW
1,-6,0,-9,8,17,10,2,2,3,1,9,1,0,0,0,33,3,50,301,992,798,0,SLW
2,-7,5,-8,9,16,8,2,1,1,0,9,0,0,0,0,26,0,35,400,50,48,0,SLW
3,-1,9,0,0,10,0,0,0,0,0,9,0,0,0,0,6,0,24,486,386,620,0,SLW
4,-9,1,-10,8,17,13,2,2,2,0,10,0,0,0,0,34,0,54,296,24,374,0,SLW
5,-9,1,-12,8,18,12,3,4,4,0,10,0,0,0,0,56,0,66,511,591,869,0,SLW
6,-9,0,-11,6,18,12,3,3,4,0,10,0,0,0,0,48,0,66,110,24,672,0,SLW
7,-11,0,-10,8,18,13,3,4,4,0,10,0,0,0,0,47,2,68,888,381,237,0,SLW
8,-11,0,-13,6,18,13,3,4,4,0,10,0,0,0,0,53,0,84,501,29,47,0,SLW
9,-10,0,-13,8,18,15,3,4,4,0,10,0,0,0,0,50,2,75,691,177,422,0,SLW
10,-12,0,-11,6,18,14,3,4,4,0,10,0,0,0,0,49,0,67,697,212,546,0,SLW
11,-11,0,-13,7,18,13,3,4,4,0,10,0,0,0,0,55,4,86,505,415,743,0,SLW
12,-12,0,-12,8,18,14,3,4,4,0,10,0,0,0,0,53,6,76,108,27,44,0,SLW
13,-11,0,-10,7,18,15,3,3,4,0,10,0,0,0,0,50,0,68,515,437,161,0,SLW
14,-13,-1,-13,7,19,17,2,4,3,0,9,1,0,0,0,65,4,59,583,679,32,0,SLW
15,-13,-1,-13,8,19,17,2,4,4,0,9,1,0,0,0,66,4,59,529,447,236,0,SLW
16,-11,1,-13,6,18,14,3,3,4,0,10,0,0,0,0,51,0,72,111,421,161,0,SLW
17,-11,0,-14,11,18,13,3,4,4,0,9,0,0,0,0,53,0,77,112,36,651,0,SLW
18,-12,-1,-15,11,19,14,3,4,4,0,10,0,0,0,0,58,2,77,26,51,250,0,SLW
19,-11,0,-13,8,18,15,3,4,4,0,10,0,0,0,0,51,0,79,180,255,165,0,SLW
20,-6,-5,-5,4,19,12,1,4,3,0,8,1,0,0,0,25,5,38,45,348,122,0,SLW
21,2,-5,6,7,-1,9,0,0,0,5,-2,7,0,0,0,0,0,0,82,105,87,0,SLW
22,-7,-4,-5,6,14,11,3,5,4,2,2,5,0,0,0,19,1,7,434,354,272,0,SLW
23,-1,9,-2,1,10,-1,0,0,0,0,9,-2,0,0,0,2,0,0,20,43,75,0,SLW
24,-2,9,-3,0,10,0,0,0,0,-1,9,-1,0,0,0,4,0,2,24,27,24,0,SLW
25,-1,8,-2,0,10,0,0,0,0,0,9,0,0,0,0,14,0,2,855,280,240,0,SLW
26,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,2,0,0,507,571,581,0,SLW
27,0,9,-1,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,893,33,1137,0,SLW
28,0,9,0,0,9,0,0,0,0,0,9,0,0,0,0,6,0,0,115,491,130,0,SLW
29,0,9,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,35,11,63,0,SLW
0,0,7,-3,4,11,4,0,0,2,3,8,3,0,0,0,0,0,1,125,131,1040,0,SLW
1,-1,5,-6,5,15,2,1,1,1,2,9,-1,0,0,0,20,0,30,64,55,94,0,SLW
2,0,7,-3,3,14,0,0,0,0,2,9,0,0,0,0,2,0,8,141,39,139,0,SLW
3,-2,6,-7,6,15,2,1,1,1,2,9,0,0,0,0,7,0,18,541,364,93,0,SLW
4,-1,5,-7,5,16,2,1,2,1,1,9,-1,0,0,0,15,0,42,922,565,507,0,SLW
5,-2,5,-8,4,16,2,1,2,2,1,9,-1,0,0,0,20,0,44,523,350,315,0,SLW
6,-2,6,-8,4,16,2,1,2,2,1,9,-1,0,0,0,32,0,46,291,258,87,0,SLW
7,-2,5,-8,4,17,2,1,2,1,1,9,-1,0,0,0,40,0,48,115,44,1099,0,SLW
8,-2,6,-7,4,16,2,1,2,1,1,9,-1,0,0,0,44,0,50,121,258,520,0,SLW
9,-3,5,-7,4,16,3,1,2,1,1,9,-1,0,0,0,42,0,54,290,40,725,0,SLW
10,-2,6,-7,5,17,3,1,2,2,1,9,-1,0,0,0,28,0,48,87,167,320,0,SLW
11,-1,2,-8,5,17,2,1,2,2,1,9,-1,0,0,0,38,0,46,284,359,715,0,SLW
12,-2,5,-8,4,16,2,1,2,1,1,9,-1,0,0,0,32,0,46,906,55,290,0,SLW
13,-3,4,-7,6,18,2,1,2,1,1,9,-1,0,0,0,28,0,45,872,237,325,0,SLW
14,-1,4,-6,4,18,2,1,2,1,1,9,0,0,0,0,12,0,52,916,32,317,0,SLW
15,-5,4,-9,6,19,2,1,3,2,1,9,-1,0,0,0,30,0,60,81,335,120,0,SLW
16,-2,4,-9,4,18,2,1,3,2,1,9,-1,0,0,0,42,0,49,511,987,84,0,SLW
17,-3,4,-9,5,19,3,1,2,2,1,9,-1,0,0,0,36,0,44,1128,36,965,0,SLW
18,-4,5,-10,6,18,3,1,2,2,1,9,-1,0,0,0,26,0,48,114,41,93,0,SLW
19,-2,5,-11,6,17,5,1,2,2,1,9,-1,0,0,0,16,0,32,105,162,201,0,SLW
20,-3,3,-6,6,14,5,1,1,2,2,9,0,0,0,0,10,0,29,88,317,495,0,SLW
21,2,2,3,6,9,5,0,0,0,5,6,4,0,0,0,0,0,0,30,71,90,0,SLW
